"country_name","country_iso_code","response","parameter","mean","se","ci_lo","ci_hi","inferred_from_neighbor"
"Rwanda","RWA","precipitation","a2",-0.292528193016279,0.0518111933319331,-0.394078131946868,-0.19097825408569,NA
"Rwanda","RWA","precipitation","b2",-0.265174597429611,0.0446186226584992,-0.352627097840269,-0.177722097018952,NA
"Rwanda","RWA","cases","a1",-0.308560273507145,0.02208195103659,-0.351840897538861,-0.265279649475429,"Burundi"
"Rwanda","RWA","cases","b1",-0.419107663188413,0.0146954748097018,-0.447910793815429,-0.390304532561398,"Burundi"
"Rwanda","RWA","cases","a2",-0.491420321374588,0.0195822856600451,-0.529801601268276,-0.4530390414809,"Burundi"
"Rwanda","RWA","cases","b2",-0.359589738034641,0.0277773312282137,-0.414033307241939,-0.305146168827342,"Burundi"
"Senegal","SEN","precipitation","a1",-0.458479683852706,0.0364420617571359,-0.529906124896693,-0.38705324280872,NA
"Senegal","SEN","precipitation","b1",-0.580178424559171,0.0382843426922548,-0.65521573623599,-0.505141112882351,NA
"Senegal","SEN","precipitation","a2",-0.123093557245319,0.0523199235483936,-0.22564060740017,-0.0205465070904674,NA
"Senegal","SEN","precipitation","b2",0.487219714313038,0.0250506409451942,0.438120458060457,0.536318970565619,NA
"Senegal","SEN","cases","a1",-0.165767198739938,0.145347134497447,-0.450647582354933,0.119113184875058,"Togo"
"Senegal","SEN","cases","b1",-0.632232289028266,0.0466335939723319,-0.723634133214036,-0.540830444842496,"Togo"
"Senegal","SEN","cases","a2",-0.277201962549616,0.076175241062984,-0.426505435033064,-0.127898490066167,"Togo"
"Senegal","SEN","cases","b2",0.284885190312396,0.113583016995141,0.0622624770019189,0.507507903622873,"Togo"
"Sierra Leone","SLE","precipitation","a1",-0.825818184125861,0.0961556443957042,-1.01428324714144,-0.637353121110281,NA
"Sierra Leone","SLE","precipitation","b1",-0.694807649833952,0.113613112789794,-0.917489350901949,-0.472125948765955,NA
"Sierra Leone","SLE","precipitation","a2",-0.0494801043835769,0.0689520341151553,-0.184626091249281,0.0856658824821275,NA
"Sierra Leone","SLE","precipitation","b2",0.229624557058778,0.0409484898556443,0.149365516941715,0.309883597175841,NA
"Sierra Leone","SLE","cases","a1",-0.165767198739938,0.145347134497447,-0.450647582354933,0.119113184875058,"Togo"
"Sierra Leone","SLE","cases","b1",-0.632232289028266,0.0466335939723319,-0.723634133214036,-0.540830444842496,"Togo"
"Sierra Leone","SLE","cases","a2",-0.277201962549616,0.076175241062984,-0.426505435033064,-0.127898490066167,"Togo"
"Sierra Leone","SLE","cases","b2",0.284885190312396,0.113583016995141,0.0622624770019189,0.507507903622873,"Togo"
"Somalia","SOM","precipitation","a1",0.0131129651664868,0.0138483573170462,-0.0140298151749237,0.0402557455078972,NA
"Somalia","SOM","precipitation","b1",0.00396872063992027,0.015184085281466,-0.0257920865117532,0.0337295277915937,NA
"Somalia","SOM","precipitation","a2",-0.257188580099989,0.0280858210247174,-0.312236789308435,-0.202140370891543,NA
"Somalia","SOM","precipitation","b2",-0.519415548995714,0.0186628641638393,-0.555994762756839,-0.482836335234589,NA
"Somalia","SOM","cases","a1",-0.163494211354546,0.0206981709603663,-0.204062626436864,-0.122925796272228,NA
"Somalia","SOM","cases","b1",0.839166305474346,0.0113000962555278,0.817018116813512,0.861314494135181,NA
"Somalia","SOM","cases","a2",-0.237336088492066,0.0335572029870954,-0.303108206346773,-0.171563970637359,NA
"Somalia","SOM","cases","b2",-0.587839746741103,0.0101874486792248,-0.607807146152384,-0.567872347329822,NA
"South Africa","ZAF","precipitation","a1",0.382954164914213,0.0709814747942572,0.243830474317469,0.522077855510957,NA
"South Africa","ZAF","precipitation","b1",0.145974835514314,0.125683118477186,-0.100364076700969,0.392313747729598,NA
"South Africa","ZAF","precipitation","a2",0.0163412815068528,0.0322134460160757,-0.0467970726846556,0.0794796356983611,NA
"South Africa","ZAF","precipitation","b2",-0.00479065349525344,0.0347364390268435,-0.0728740739878667,0.0632927669973599,NA
"South Africa","ZAF","cases","a1",-0.407037570667138,0.111059430355175,-0.62471405416328,-0.189361087170996,NA
"South Africa","ZAF","cases","b1",-0.540456240668024,0.0640645411693422,-0.666022741359935,-0.414889739976114,NA
"South Africa","ZAF","cases","a2",0.127467598504326,0.101178428904533,-0.07084212214856,0.325777319157211,NA
"South Africa","ZAF","cases","b2",0.630211448873719,0.0445394681028281,0.542914091392176,0.717508806355262,NA
"South Sudan","SSD","precipitation","a1",-0.59319825365128,0.0892984946257333,-0.768223303117717,-0.418173204184843,NA
"South Sudan","SSD","precipitation","b1",-0.365206285322188,0.120261678395672,-0.600919174977706,-0.12949339566667,NA
"South Sudan","SSD","precipitation","a2",-0.0467309204986832,0.0497027290054841,-0.144148269349432,0.0506864283520656,NA
"South Sudan","SSD","precipitation","b2",0.0778561249410364,0.0444951722806864,-0.00935441272910899,0.165066662611182,NA
"South Sudan","SSD","cases","a1",-0.165767198739938,0.145347134497447,-0.450647582354933,0.119113184875058,"Togo"
"South Sudan","SSD","cases","b1",-0.632232289028266,0.0466335939723319,-0.723634133214036,-0.540830444842496,"Togo"
"South Sudan","SSD","cases","a2",-0.277201962549616,0.076175241062984,-0.426505435033064,-0.127898490066167,"Togo"
"South Sudan","SSD","cases","b2",0.284885190312396,0.113583016995141,0.0622624770019189,0.507507903622873,"Togo"
"Togo","TGO","precipitation","a1",-0.775326439463457,0.0440116946910918,-0.861589361057997,-0.689063517868918,NA
"Togo","TGO","precipitation","b1",-0.463626654418974,0.0530134980293193,-0.56753311055644,-0.359720198281509,NA
"Togo","TGO","precipitation","a2",-0.232050362340742,0.0322116114956276,-0.295185120872172,-0.168915603809311,NA
"Togo","TGO","precipitation","b2",0.195500800778154,0.0372933633932744,0.122405808527337,0.268595793028972,NA
"Togo","TGO","cases","a1",-0.165767198739938,0.145347134497447,-0.450647582354933,0.119113184875058,NA
"Togo","TGO","cases","b1",-0.632232289028266,0.0466335939723319,-0.723634133214036,-0.540830444842496,NA
"Togo","TGO","cases","a2",-0.277201962549616,0.076175241062984,-0.426505435033064,-0.127898490066167,NA
"Togo","TGO","cases","b2",0.284885190312396,0.113583016995141,0.0622624770019189,0.507507903622873,NA
"Uganda","UGA","precipitation","a1",-0.288484463498909,0.0267390695190106,-0.34089303975617,-0.236075887241649,NA
"Uganda","UGA","precipitation","b1",-0.196321680211754,0.0183864232127098,-0.232359069708665,-0.160284290714843,NA
"Uganda","UGA","precipitation","a2",-0.356432014722456,0.0323020350488058,-0.419744003418115,-0.293120026026797,NA
"Uganda","UGA","precipitation","b2",-0.372815761258994,0.0346135315495264,-0.440658283096066,-0.304973239421923,NA
"Uganda","UGA","cases","a1",-0.792553898877381,0.0532932228918631,-0.897008615745432,-0.688099182009329,NA
"Uganda","UGA","cases","b1",0.120149781655401,0.0944899108289005,-0.0650504435692439,0.305350006880046,NA
"Uganda","UGA","cases","a2",0.390627010332232,0.0372844008917086,0.317549584584483,0.463704436079981,NA
"Uganda","UGA","cases","b2",0.0352748666882675,0.100162932732332,-0.161044481467104,0.231594214843639,NA
"Tanzania","TZA","precipitation","a1",0.568646807535955,0.033291229749985,0.503395997225985,0.633897617845926,NA
"Tanzania","TZA","precipitation","b1",0.455876210947454,0.0394228678341201,0.378607389992579,0.53314503190233,NA
"Tanzania","TZA","precipitation","a2",-0.0566778253979101,0.013506524422997,-0.0831506132669842,-0.030205037528836,NA
"Tanzania","TZA","precipitation","b2",0.049895781574758,0.0137074043947298,0.0230292689610876,0.0767622941884284,NA
"Tanzania","TZA","cases","a1",0.0324223001695946,0.0158690611467696,0.00131894032192623,0.063525660017263,NA
"Tanzania","TZA","cases","b1",0.0923804792169222,0.0163357582485205,0.060362393049822,0.124398565384022,NA
"Tanzania","TZA","cases","a2",-0.0645171853977697,0.02912052916202,-0.121593422555329,-0.00744094824021044,NA
"Tanzania","TZA","cases","b2",0.227041092325166,0.015860851777346,0.195953822841568,0.258128361808764,NA
"Zambia","ZMB","precipitation","a1",0.838101792008308,0.0196728677280282,0.799542971261373,0.876660612755243,NA
"Zambia","ZMB","precipitation","b1",0.426324912323791,0.0210734940918625,0.38502086390374,0.467628960743842,NA
"Zambia","ZMB","precipitation","a2",0.218832983078241,0.014202038803636,0.190996987023115,0.246668979133368,NA
"Zambia","ZMB","precipitation","b2",0.289451550631461,0.0172610226235216,0.255619946289358,0.323283154973563,NA
"Zambia","ZMB","cases","a1",0.685036916874434,0.0259590991891795,0.634157082463642,0.735916751285226,NA
"Zambia","ZMB","cases","b1",0.231426944899523,0.0247492065561569,0.182918500049456,0.279935389749591,NA
"Zambia","ZMB","cases","a2",0.426495693142668,0.0166030710268581,0.393953673930027,0.45903771235531,NA
"Zambia","ZMB","cases","b2",0.20053790907148,0.0324648882038353,0.136906728191963,0.264169089950997,NA
"Zimbabwe","ZWE","precipitation","a1",0.61770988086939,0.0268067477615535,0.565168655256745,0.670251106482035,NA
"Zimbabwe","ZWE","precipitation","b1",0.284477778244504,0.0256476130324898,0.234208456700824,0.334747099788184,NA
"Zimbabwe","ZWE","precipitation","a2",0.22275824863219,0.0179616912130016,0.187553333854707,0.257963163409673,NA
"Zimbabwe","ZWE","precipitation","b2",0.202611821666537,0.0242209415426801,0.155138776242884,0.25008486709019,NA
"Zimbabwe","ZWE","cases","a1",1.12298989346756,0.0229462202454604,1.07801530178646,1.16796448514866,NA
"Zimbabwe","ZWE","cases","b1",0.297756764605542,0.0291520685704846,0.240618710207392,0.354894819003692,NA
"Zimbabwe","ZWE","cases","a2",0.505416546075558,0.0106190590825991,0.484603190273663,0.526229901877452,NA
"Zimbabwe","ZWE","cases","b2",-0.0778674205537317,0.0260655352481343,-0.128955869640075,-0.0267789714673884,NA
